N,g(N)
82924,0
82926,0
82928,0
82930,0
82932,0
82934,0
82936,0
82938,0
82940,0
82942,0
82944,0
82946,0
82948,0
82950,0
82952,0
82954,0
82956,0
82958,0
82960,0
82962,0
82964,0
82966,0
82968,0
82970,0
82972,0
82974,0
82976,0
82978,0
82980,0
82982,0
82984,0
82986,0
82988,0
82990,0
82992,0
82994,0
82996,0
82998,0
83000,0
83002,0
83004,0
83006,0
83008,0
83010,0
83012,0
83014,0
83016,0
83018,0
83020,0
83022,0
83024,0
83026,0
83028,0
83030,0
83032,0
83034,0
83036,0
83038,0
83040,0
83042,0
83044,0
83046,0
83048,0
83050,0
83052,0
83054,0
83056,0
83058,0
83060,0
83062,0
83064,0
83066,0
83068,0
83070,0
83072,0
83074,0
83076,0
83078,0
83080,0
83082,0
83084,0
83086,0
83088,0
83090,0
83092,0
83094,0
83096,0
83098,0
83100,0
83102,0
83104,0
83106,0
83108,0
83110,0
83112,0
83114,0
83116,0
83118,0
83120,0
83122,0
83124,0
83126,0
83128,0
83130,0
83132,0
83134,0
83136,0
83138,0
83140,0
83142,0
83144,0
83146,0
83148,0
83150,0
83152,0
83154,0
83156,0
83158,0
83160,0
83162,0
83164,0
83166,0
83168,0
83170,0
83172,0
83174,0
83176,0
83178,0
83180,0
83182,0
83184,0
83186,0
83188,0
83190,0
83192,0
83194,0
83196,0
83198,0
83200,0
83202,0
83204,0
83206,0
83208,0
83210,0
83212,0
83214,0
83216,0
83218,0
83220,0
83222,0
83224,0
83226,0
83228,0
83230,0
83232,0
83234,0
83236,0
83238,0
83240,0
83242,0
83244,0
83246,0
83248,0
83250,0
83252,0
83254,0
83256,0
83258,0
83260,0
83262,0
83264,0
83266,0
83268,0
83270,0
83272,0
83274,0
83276,0
83278,0
83280,0
83282,0
83284,0
83286,0
83288,0
83290,0
83292,0
83294,0
83296,0
83298,0
83300,0
83302,0
83304,0
83306,0
83308,0
83310,0
83312,0
83314,0
83316,0
83318,0
83320,0
83322,0
83324,0
83326,0
83328,0
83330,0
83332,0
83334,0
83336,0
83338,0
83340,0
83342,0
83344,0
83346,0
83348,0
83350,0
83352,0
83354,0
83356,0
83358,0
83360,0
83362,0
83364,0
83366,0
83368,0
83370,0
83372,0
83374,0
83376,0
83378,0
83380,0
83382,0
83384,0
83386,0
83388,0
83390,0
83392,0
83394,0
83396,0
83398,0
83400,0
83402,0
83404,0
83406,0
83408,0
83410,0
83412,0
83414,0
83416,0
83418,0
83420,0
83422,0
83424,0
83426,0
83428,0
83430,0
83432,0
83434,0
83436,0
83438,0
83440,0
83442,0
83444,0
83446,0
83448,0
83450,0
83452,0
83454,0
83456,0
83458,0
83460,0
83462,0
83464,0
83466,0
83468,0
83470,0
83472,0
83474,0
83476,0
83478,0
83480,0
83482,0
83484,0
83486,0
83488,0
83490,0
83492,0
83494,0
83496,0
83498,0
83500,0
83502,0
83504,0
83506,0
83508,0
83510,0
83512,0
83514,0
83516,0
83518,0
83520,0
83522,0
83524,0
83526,0
83528,0
83530,0
83532,0
83534,0
83536,0
83538,0
83540,0
83542,0
83544,0
83546,0
83548,0
83550,0
83552,0
83554,0
83556,0
83558,0
83560,0
83562,0
83564,0
83566,0
83568,0
83570,0
83572,0
83574,0
83576,0
83578,0
83580,0
83582,0
83584,0
83586,0
83588,0
83590,0
83592,0
83594,0
83596,0
83598,0
83600,0
83602,0
83604,0
83606,0
83608,0
83610,0
83612,0
83614,0
83616,0
83618,0
83620,0
83622,0
83624,0
83626,0
83628,0
83630,0
83632,0
83634,0
83636,0
83638,0
83640,0
83642,0
83644,0
83646,0
83648,0
83650,0
83652,0
83654,0
83656,0
83658,0
83660,0
83662,0
83664,0
83666,0
83668,0
83670,0
83672,0
83674,0
83676,0
83678,0
83680,0
83682,0
83684,0
83686,0
83688,0
83690,0
83692,0
83694,0
83696,0
83698,0
83700,0
83702,0
83704,0
83706,0
83708,0
83710,0
83712,0
83714,0
83716,0
83718,0
83720,0
83722,0
83724,0
83726,0
83728,0
83730,0
83732,0
83734,0
83736,0
83738,0
83740,0
83742,0
83744,0
83746,0
83748,0
83750,0
83752,0
83754,0
83756,0
83758,0
83760,0
83762,0
83764,0
83766,0
83768,0
83770,0
83772,0
83774,0
83776,0
83778,0
83780,0
83782,0
83784,0
83786,0
83788,0
83790,0
83792,0
83794,0
83796,0
83798,0
83800,0
83802,0
83804,0
83806,0
83808,0
83810,0
83812,0
83814,0
83816,0
83818,0
83820,0
83822,0
83824,0
83826,0
83828,0
83830,0
83832,0
83834,0
83836,0
83838,0
83840,0
83842,0
83844,0
83846,0
83848,0
83850,0
83852,0
83854,0
83856,0
83858,0
83860,0
83862,0
83864,0
83866,0
83868,0
83870,0
83872,0
83874,0
83876,0
83878,0
83880,0
83882,0
83884,0
83886,0
83888,0
83890,0
83892,0
83894,0
83896,0
83898,0
83900,0
83902,0
83904,0
83906,0
83908,0
83910,0
83912,0
83914,0
83916,0
83918,0
83920,0
83922,0
83924,0
83926,0
83928,0
83930,0
83932,0
83934,0
83936,0
83938,0
83940,0
83942,0
83944,0
83946,0
83948,0
83950,0
83952,0
83954,0
83956,0
83958,0
83960,0
83962,0
83964,0
83966,0
83968,0
83970,0
83972,0
83974,0
83976,0
83978,0
83980,0
83982,0
83984,0
83986,0
83988,0
83990,0
83992,0
83994,0
83996,0
83998,0
84000,0
84002,0
84004,0
84006,0
84008,0
84010,0
84012,0
84014,0
84016,0
84018,0
84020,0
84022,0
84024,0
84026,0
84028,0
84030,0
84032,0
84034,0
84036,0
84038,0
84040,0
84042,0
84044,0
84046,0
84048,0
84050,0
84052,0
84054,0
84056,0
84058,0
84060,0
84062,0
84064,0
84066,0
84068,0
84070,0
84072,0
84074,0
84076,0
84078,0
84080,0
84082,0
84084,0
84086,0
84088,0
84090,0
84092,0
84094,0
84096,0
84098,0
84100,0
84102,0
84104,0
84106,0
84108,0
84110,0
84112,0
84114,0
84116,0
84118,0
84120,0
84122,0
84124,0
84126,0
84128,0
84130,0
84132,0
84134,0
84136,0
84138,0
84140,0
84142,0
84144,0
84146,0
84148,0
84150,0
84152,0
84154,0
84156,0
84158,0
84160,0
84162,0
84164,0
84166,0
84168,0
84170,0
84172,0
84174,0
84176,0
84178,0
84180,0
84182,0
84184,0
84186,0
84188,0
84190,0
84192,0
84194,0
84196,0
84198,0
84200,0
84202,0
84204,0
84206,0
84208,0
84210,0
84212,0
84214,0
84216,0
84218,0
84220,0
84222,0
84224,0
84226,0
84228,0
84230,0
84232,0
84234,0
84236,0
84238,0
84240,0
84242,0
84244,0
84246,0
84248,0
84250,0
84252,0
84254,0
84256,0
84258,0
84260,0
84262,0
84264,0
84266,0
84268,0
84270,0
84272,0
84274,0
84276,0
84278,0
84280,0
84282,0
84284,0
84286,0
84288,0
84290,0
84292,0
84294,0
84296,0
84298,0
84300,0
84302,0
84304,0
84306,0
84308,0
84310,0
84312,0
84314,0
84316,0
84318,0
84320,0
84322,0
84324,0
84326,0
84328,0
84330,0
84332,0
84334,0
84336,0
84338,0
84340,0
84342,0
84344,0
84346,0
84348,0
84350,0
84352,0
84354,0
84356,0
84358,0
84360,0
84362,0
84364,0
84366,0
84368,0
84370,0
84372,0
84374,0
84376,0
84378,0
84380,0
84382,0
84384,0
84386,0
84388,0
84390,0
84392,0
84394,0
84396,0
84398,0
84400,0
84402,0
84404,0
84406,0
84408,0
84410,0
84412,0
84414,0
84416,0
84418,0
84420,0
84422,0
84424,0
84426,0
84428,0
84430,0
84432,0
84434,0
84436,0
84438,0
84440,0
84442,0
84444,0
84446,0
84448,0
84450,0
84452,0
84454,0
84456,0
84458,0
84460,0
84462,0
84464,0
84466,0
84468,0
84470,0
84472,0
84474,0
84476,0
84478,0
84480,0
84482,0
84484,0
84486,0
84488,0
84490,0
84492,0
84494,0
84496,0
84498,0
84500,0
84502,0
84504,0
84506,0
84508,0
84510,0
84512,0
84514,0
84516,0
84518,0
84520,0
84522,0
84524,0
84526,0
84528,0
84530,0
84532,0
84534,0
84536,0
84538,0
84540,0
84542,0
84544,0
84546,0
84548,0
84550,0
84552,0
84554,0
84556,0
84558,0
84560,0
84562,0
84564,0
84566,0
84568,0
84570,0
84572,0
84574,0
84576,0
84578,0
84580,0
84582,0
84584,0
84586,0
84588,0
84590,0
84592,0
84594,0
84596,0
84598,0
84600,0
84602,0
84604,0
84606,0
84608,0
84610,0
84612,0
84614,0
84616,0
84618,0
84620,0
84622,0
84624,0
84626,0
84628,0
84630,0
84632,0
84634,0
84636,0
84638,0
84640,0
84642,0
84644,0
84646,0
84648,0
84650,0
84652,0
84654,0
84656,0
84658,0
84660,0
84662,0
84664,0
84666,0
84668,0
84670,0
84672,0
84674,0
84676,0
84678,0
84680,0
84682,0
84684,0
84686,0
84688,0
84690,0
84692,0
84694,0
84696,0
84698,0
84700,0
84702,0
84704,0
84706,0
84708,0
84710,0
84712,0
84714,0
84716,0
84718,0
84720,0
84722,0
84724,0
84726,0
84728,0
84730,0
84732,0
84734,0
84736,0
84738,0
84740,0
84742,0
84744,0
84746,0
84748,0
84750,0
84752,0
84754,0
84756,0
84758,0
84760,0
84762,0
84764,0
84766,0
84768,0
84770,0
84772,0
84774,0
84776,0
84778,0
84780,0
84782,0
84784,0
84786,0
84788,0
84790,0
84792,0
84794,0
84796,0
84798,0
84800,0
84802,0
84804,0
84806,0
84808,0
84810,0
84812,0
84814,0
84816,0
84818,0
84820,0
84822,0
84824,0
84826,0
84828,0
84830,0
84832,0
84834,0
84836,0
84838,0
84840,0
84842,0
84844,0
84846,0
84848,0
84850,0
84852,0
84854,0
84856,0
84858,0
84860,0
84862,0
84864,0
84866,0
84868,0
84870,0
84872,0
84874,0
84876,0
84878,0
84880,0
84882,0
84884,0
84886,0
84888,0
84890,0
84892,0
84894,0
84896,0
84898,0
84900,0
84902,0
84904,0
84906,0
84908,0
84910,0
84912,0
84914,0
84916,0
84918,0
84920,0
84922,0
84924,0
84926,0
84928,0
84930,0
84932,0
84934,0
84936,0
84938,0
84940,0
84942,0
84944,0
84946,0
84948,0
84950,0
84952,0
84954,0
84956,0
84958,0
84960,0
84962,0
84964,0
84966,0
84968,0
84970,0
84972,0
84974,0
84976,0
84978,0
84980,0
84982,0
84984,0
84986,0
84988,0
84990,0
84992,0
84994,0
84996,0
84998,0
85000,0
85002,0
85004,0
85006,0
85008,0
85010,0
85012,0
85014,0
85016,0
85018,0
85020,0
85022,0
85024,0
85026,0
85028,0
85030,0
85032,0
85034,0
85036,0
85038,0
85040,0
85042,0
85044,0
85046,0
85048,0
85050,0
85052,0
85054,0
85056,0
85058,0
85060,0
85062,0
85064,0
85066,0
85068,0
85070,0
85072,0
85074,0
85076,0
85078,0
85080,0
85082,0
85084,0
85086,0
85088,0
85090,0
85092,0
85094,0
85096,0
85098,0
85100,0
85102,0
85104,0
85106,0
85108,0
85110,0
85112,0
85114,0
85116,0
85118,0
85120,0
85122,0
85124,0
85126,0
85128,0
85130,0
85132,0
85134,0
85136,0
85138,0
85140,0
85142,0
85144,0
85146,0
85148,0
85150,0
85152,0
85154,0
85156,0
85158,0
85160,0
85162,0
85164,0
85166,0
85168,0
85170,0
85172,0
85174,0
85176,0
85178,0
85180,0
85182,0
85184,0
85186,0
85188,0
85190,0
85192,0
85194,0
85196,0
85198,0
85200,0
85202,0
85204,0
85206,0
85208,0
85210,0
85212,0
85214,0
85216,0
85218,0
85220,0
85222,0
85224,0
85226,0
85228,0
85230,0
85232,0
85234,0
85236,0
85238,0
85240,0
85242,0
85244,0
85246,0
85248,0
85250,0
85252,0
85254,0
85256,0
85258,0
85260,0
85262,0
85264,0
85266,0
85268,0
85270,0
85272,0
85274,0
85276,0
85278,0
85280,0
85282,0
85284,0
85286,0
85288,0
85290,0
85292,0
85294,0
85296,0
85298,0
85300,0
85302,0
85304,0
85306,0
85308,0
85310,0
85312,0
85314,0
85316,0
85318,0
85320,0
85322,0
85324,0
85326,0
85328,0
85330,0
85332,0
85334,0
85336,0
85338,0
85340,0
85342,0
85344,0
85346,0
85348,0
85350,0
85352,0
85354,0
85356,0
85358,0
85360,0
85362,0
85364,0
85366,0
85368,0
85370,0
85372,0
85374,0
85376,0
85378,0
85380,0
85382,0
85384,0
85386,0
85388,0
85390,0
85392,0
85394,0
85396,0
85398,0
85400,0
85402,0
85404,0
85406,0
85408,0
85410,0
85412,0
85414,0
85416,0
85418,0
85420,0
85422,0
85424,0
85426,0
85428,0
85430,0
85432,0
85434,0
85436,0
85438,0
85440,0
85442,0
85444,0
85446,0
85448,0
85450,0
85452,0
85454,0
85456,0
85458,0
85460,0
85462,0
85464,0
85466,0
85468,0
85470,0
85472,0
85474,0
85476,0
85478,0
85480,0
85482,0
85484,0
85486,0
85488,0
85490,0
85492,0
85494,0
85496,0
85498,0
85500,0
85502,0
85504,0
85506,0
85508,0
85510,0
85512,0
85514,0
85516,0
85518,0
85520,0
85522,0
85524,0
85526,0
85528,0
85530,0
85532,0
85534,0
85536,0
85538,0
85540,0
85542,0
85544,0
85546,0
85548,0
85550,0
85552,0
85554,0
85556,0
85558,0
85560,0
85562,0
85564,0
85566,0
85568,0
85570,0
85572,0
85574,0
85576,0
85578,0
85580,0
85582,0
85584,0
85586,0
85588,0
85590,0
85592,0
85594,0
85596,0
85598,0
85600,0
85602,0
85604,0
85606,0
85608,0
85610,0
85612,0
85614,0
85616,0
85618,0
85620,0
85622,0
85624,0
85626,0
85628,0
85630,0
85632,0
85634,0
85636,0
85638,0
85640,0
85642,0
85644,0
85646,0
85648,0
85650,0
85652,0
85654,0
85656,0
85658,0
85660,0
85662,0
85664,0
85666,0
85668,0
85670,0
85672,0
85674,0
85676,0
85678,0
85680,0
85682,0
85684,0
85686,0
85688,0
85690,0
85692,0
85694,0
85696,0
85698,0
85700,0
85702,0
85704,0
85706,0
85708,0
85710,0
85712,0
85714,0
85716,0
85718,0
85720,0
85722,0
85724,0
85726,0
85728,0
85730,0
85732,0
85734,0
85736,0
85738,0
85740,0
85742,0
85744,0
85746,0
85748,0
85750,0
85752,0
85754,0
85756,0
85758,0
85760,0
85762,0
85764,0
85766,0
85768,0
85770,0
85772,0
85774,0
85776,0
85778,0
85780,0
85782,0
85784,0
85786,0
85788,0
85790,0
85792,0
85794,0
85796,0
85798,0
85800,0
85802,0
85804,0
85806,0
85808,0
85810,0
85812,0
85814,0
85816,0
85818,0
85820,0
85822,0
85824,0
85826,0
85828,0
85830,0
85832,0
85834,0
85836,0
85838,0
85840,0
85842,0
85844,0
85846,0
85848,0
85850,0
85852,0
85854,0
85856,0
85858,0
85860,0
85862,0
85864,0
85866,0
85868,0
85870,0
85872,0
85874,0
85876,0
85878,0
85880,0
85882,0
85884,0
85886,0
85888,0
85890,0
85892,0
85894,0
85896,0
85898,0
85900,0
85902,0
85904,0
85906,0
85908,0
85910,0
85912,0
85914,0
85916,0
85918,0
85920,0
85922,0
85924,0
85926,0
85928,0
85930,0
85932,0
85934,0
85936,0
85938,0
85940,0
85942,0
85944,0
85946,0
85948,0
85950,0
85952,0
85954,0
85956,0
85958,0
85960,0
85962,0
85964,0
85966,0
85968,0
85970,0
85972,0
85974,0
85976,0
85978,0
85980,0
85982,0
85984,0
85986,0
85988,0
85990,0
85992,0
85994,0
85996,0
85998,0
86000,0
86002,0
86004,0
86006,0
86008,0
86010,0
86012,0
86014,0
86016,0
86018,0
86020,0
86022,0
86024,0
86026,0
86028,0
86030,0
86032,0
86034,0
86036,0
86038,0
86040,0
86042,0
86044,0
86046,0
86048,0
86050,0
86052,0
86054,0
86056,0
86058,0
86060,0
86062,0
86064,0
86066,0
86068,0
86070,0
86072,0
86074,0
86076,0
86078,0
86080,0
86082,0
86084,0
86086,0
86088,0
86090,0
86092,0
86094,0
86096,0
86098,0
86100,0
86102,0
86104,0
86106,0
86108,0
86110,0
86112,0
86114,0
86116,0
86118,0
86120,0
86122,0
86124,0
86126,0
86128,0
86130,0
86132,0
86134,0
86136,0
86138,0
86140,0
86142,0
86144,0
86146,0
86148,0
86150,0
86152,0
86154,0
86156,0
86158,0
86160,0
86162,0
86164,0
86166,0
86168,0
86170,0
86172,0
86174,0
86176,0
86178,0
86180,0
86182,0
86184,0
86186,0
86188,0
86190,0
86192,0
86194,0
86196,0
86198,0
86200,0
86202,0
86204,0
86206,0
86208,0
86210,0
86212,0
86214,0
86216,0
86218,0
86220,0
86222,0
86224,0
86226,0
86228,0
86230,0
86232,0
86234,0
86236,0
86238,0
86240,0
86242,0
86244,0
86246,0
86248,0
86250,0
86252,0
86254,0
86256,0
86258,0
86260,0
86262,0
86264,0
86266,0
86268,0
86270,0
86272,0
86274,0
86276,0
86278,0
86280,0
86282,0
86284,0
86286,0
86288,0
86290,0
86292,0
86294,0
86296,0
86298,0
86300,0
86302,0
86304,0
86306,0
86308,0
86310,0
86312,0
86314,0
86316,0
86318,0
86320,0
86322,0
86324,0
86326,0
86328,0
86330,0
86332,0
86334,0
86336,0
86338,0
86340,0
86342,0
86344,0
86346,0
86348,0
86350,0
86352,0
86354,0
86356,0
86358,0
86360,0
86362,0
86364,0
86366,0
86368,0
86370,0
86372,0
86374,0
86376,0
86378,0
86380,0
86382,0
86384,0
86386,0
86388,0
86390,0
86392,0
86394,0
86396,0
86398,0
86400,0
86402,0
86404,0
86406,0
86408,0
86410,0
86412,0
86414,0
86416,0
86418,0
86420,0
86422,0
86424,0
86426,0
86428,0
86430,0
86432,0
86434,0
86436,0
86438,0
86440,0
86442,0
86444,0
86446,0
86448,0
86450,0
86452,0
86454,0
86456,0
86458,0
86460,0
86462,0
86464,0
86466,0
86468,0
86470,0
86472,0
86474,0
86476,0
86478,0
86480,0
86482,0
86484,0
86486,0
86488,0
86490,0
86492,0
86494,0
86496,0
86498,0
86500,0
86502,0
86504,0
86506,0
86508,0
86510,0
86512,0
86514,0
86516,0
86518,0
86520,0
86522,0
86524,0
86526,0
86528,0
86530,0
86532,0
86534,0
86536,0
86538,0
86540,0
86542,0
86544,0
86546,0
86548,0
86550,0
86552,0
86554,0
86556,0
86558,0
86560,0
86562,0
86564,0
86566,0
86568,0
86570,0
86572,0
86574,0
86576,0
86578,0
86580,0
86582,0
86584,0
86586,0
86588,0
86590,0
86592,0
86594,0
86596,0
86598,0
86600,0
86602,0
86604,0
86606,0
86608,0
86610,0
86612,0
86614,0
86616,0
86618,0
86620,0
86622,0
86624,0
86626,0
86628,0
86630,0
86632,0
86634,0
86636,0
86638,0
86640,0
86642,0
86644,0
86646,0
86648,0
86650,0
86652,0
86654,0
86656,0
86658,0
86660,0
86662,0
86664,0
86666,0
86668,0
86670,0
86672,0
86674,0
86676,0
86678,0
86680,0
86682,0
86684,0
86686,0
86688,0
86690,0
86692,0
86694,0
86696,0
86698,0
86700,0
86702,0
86704,0
86706,0
86708,0
86710,0
86712,0
86714,0
86716,0
86718,0
86720,0
86722,0
86724,0
86726,0
86728,0
86730,0
86732,0
86734,0
86736,0
86738,0
86740,0
86742,0
86744,0
86746,0
86748,0
86750,0
86752,0
86754,0
86756,0
86758,0
86760,0
86762,0
86764,0
86766,0
86768,0
86770,0
86772,0
86774,0
86776,0
86778,0
86780,0
86782,0
86784,0
86786,0
86788,0
86790,0
86792,0
86794,0
86796,0
86798,0
86800,0
86802,0
86804,0
86806,0
86808,0
86810,0
86812,0
86814,0
86816,0
86818,0
86820,0
86822,0
86824,0
86826,0
86828,0
86830,0
86832,0
86834,0
86836,0
86838,0
86840,0
86842,0
86844,0
86846,0
86848,0
86850,0
86852,0
86854,0
86856,0
86858,0
86860,0
86862,0
86864,0
86866,0
86868,0
86870,0
86872,0
86874,0
86876,0
86878,0
86880,0
86882,0
86884,0
86886,0
86888,0
86890,0
86892,0
86894,0
86896,0
86898,0
86900,0
86902,0
86904,0
86906,0
86908,0
86910,0
86912,0
86914,0
86916,0
86918,0
86920,0
86922,0
86924,0
86926,0
86928,0
86930,0
86932,0
86934,0
86936,0
86938,0
86940,0
86942,0
86944,0
86946,0
86948,0
86950,0
86952,0
86954,0
86956,0
86958,0
86960,0
86962,0
86964,0
86966,0
86968,0
86970,0
86972,0
86974,0
86976,0
86978,0
86980,0
86982,0
86984,0
86986,0
86988,0
86990,0
86992,0
86994,0
86996,0
86998,0
87000,0
87002,0
87004,0
87006,0
87008,0
87010,0
87012,0
87014,0
87016,0
87018,0
87020,0
87022,0
87024,0
87026,0
87028,0
87030,0
87032,0
87034,0
87036,0
87038,0
87040,0
87042,0
87044,0
87046,0
87048,0
87050,0
87052,0
87054,0
87056,0
87058,0
87060,0
87062,0
87064,0
87066,0
87068,0
87070,0
87072,0
87074,0
87076,0
87078,0
87080,0
87082,0
87084,0
87086,0
87088,0
87090,0
87092,0
87094,0
87096,0
87098,0
87100,0
87102,0
87104,0
87106,0
87108,0
87110,0
87112,0
87114,0
87116,0
87118,0
87120,0
87122,0
87124,0
87126,0
87128,0
87130,0
87132,0
87134,0
87136,0
87138,0
87140,0
87142,0
87144,0
87146,0
87148,0
87150,0
87152,0
87154,0
87156,0
87158,0
87160,0
87162,0
87164,0
87166,0
87168,0
87170,0
87172,0
87174,0
87176,0
87178,0
87180,0
87182,0
87184,0
87186,0
87188,0
87190,0
87192,0
87194,0
87196,0
87198,0
87200,0
87202,0
87204,0
87206,0
87208,0
87210,0
87212,0
87214,0
87216,0
87218,0
87220,0
87222,0
87224,0
87226,0
87228,0
87230,0
87232,0
87234,0
87236,0
87238,0
87240,0
87242,0
87244,0
87246,0
87248,0
87250,0
87252,0
87254,0
87256,0
87258,0
87260,0
87262,0
87264,0
87266,0
87268,0
87270,0
87272,0
87274,0
87276,0
87278,0
87280,0
87282,0
87284,0
87286,0
87288,0
87290,0
87292,0
87294,0
87296,0
87298,0
87300,0
87302,0
87304,0
87306,0
87308,0
87310,0
87312,0
87314,0
87316,0
87318,0
87320,0
87322,0
87324,0
87326,0
87328,0
87330,0
87332,0
87334,0
87336,0
87338,0
87340,0
87342,0
87344,0
87346,0
87348,0
87350,0
87352,0
87354,0
87356,0
87358,0
87360,0
87362,0
87364,0
87366,0
87368,0
87370,0
87372,0
87374,0
87376,0
87378,0
87380,0
87382,0
87384,0
87386,0
87388,0
87390,0
87392,0
87394,0
87396,0
87398,0
87400,0
87402,0
87404,0
87406,0
87408,0
87410,0
87412,0
87414,0
87416,0
87418,0
87420,0
87422,0
87424,0
87426,0
87428,0
87430,0
87432,0
87434,0
87436,0
87438,0
87440,0
87442,0
87444,0
87446,0
87448,0
87450,0
87452,0
87454,0
87456,0
87458,0
87460,0
87462,0
87464,0
87466,0
87468,0
87470,0
87472,0
87474,0
87476,0
87478,0
87480,0
87482,0
87484,0
87486,0
87488,0
87490,0
87492,0
87494,0
87496,0
87498,0
87500,0
87502,0
87504,0
87506,0
87508,0
87510,0
87512,0
87514,0
87516,0
87518,0
87520,0
87522,0
87524,0
87526,0
87528,0
87530,0
87532,0
87534,0
87536,0
87538,0
87540,0
87542,0
87544,0
87546,0
87548,0
87550,0
87552,0
87554,0
87556,0
87558,0
87560,0
87562,0
87564,0
87566,0
87568,0
87570,0
87572,0
87574,0
87576,0
87578,0
87580,0
87582,0
87584,0
87586,0
87588,0
87590,0
87592,0
87594,0
87596,0
87598,0
87600,0
87602,0
87604,0
87606,0
87608,0
87610,0
87612,0
87614,0
87616,0
87618,0
87620,0
87622,0
87624,0
87626,0
87628,0
87630,0
87632,0
87634,0
87636,0
87638,0
87640,0
87642,0
87644,0
87646,0
87648,0
87650,0
87652,0
87654,0
87656,0
87658,0
87660,0
87662,0
87664,0
87666,0
87668,0
87670,0
87672,0
87674,0
87676,0
87678,0
87680,0
87682,0
87684,0
87686,0
87688,0
87690,0
87692,0
87694,0
87696,0
87698,0
87700,0
87702,0
87704,0
87706,0
87708,0
87710,0
87712,0
87714,0
87716,0
87718,0
87720,0
87722,0
87724,0
87726,0
87728,0
87730,0
87732,0
87734,0
87736,0
87738,0
87740,0
87742,0
87744,0
87746,0
87748,0
87750,0
87752,0
87754,0
87756,0
87758,0
87760,0
87762,0
87764,0
87766,0
87768,0
87770,0
87772,0
87774,0
87776,0
87778,0
87780,0
87782,0
87784,0
87786,0
87788,0
87790,0
87792,0
87794,0
87796,0
87798,0
87800,0
87802,0
87804,0
87806,0
87808,0
87810,0
87812,0
87814,0
87816,0
87818,0
87820,0
87822,0
87824,0
87826,0
87828,0
87830,0
87832,0
87834,0
87836,0
87838,0
87840,0
87842,0
87844,0
87846,0
87848,0
87850,0
87852,0
87854,0
87856,0
87858,0
87860,0
87862,0
87864,0
87866,0
87868,0
87870,0
87872,0
87874,0
87876,0
87878,0
87880,0
87882,0
87884,0
87886,0
87888,0
87890,0
87892,0
87894,0
87896,0
87898,0
87900,0
87902,0
87904,0
87906,0
87908,0
87910,0
87912,0
87914,0
87916,0
87918,0
87920,0
87922,0
87924,0
87926,0
87928,0
87930,0
87932,0
87934,0
87936,0
87938,0
87940,0
87942,0
87944,0
87946,0
87948,0
87950,0
87952,0
87954,0
87956,0
87958,0
87960,0
87962,0
87964,0
87966,0
87968,0
87970,0
87972,0
87974,0
87976,0
87978,0
87980,0
87982,0
87984,0
87986,0
87988,0
87990,0
87992,0
87994,0
87996,0
87998,0
88000,0
88002,0
88004,0
88006,0
88008,0
88010,0
88012,0
88014,0
88016,0
88018,0
88020,0
88022,0
88024,0
88026,0
88028,0
88030,0
88032,0
88034,0
88036,0
88038,0
88040,0
88042,0
88044,0
88046,0
88048,0
88050,0
88052,0
88054,0
88056,0
88058,0
88060,0
88062,0
88064,0
88066,0
88068,0
88070,0
88072,0
88074,0
88076,0
88078,0
88080,0
88082,0
88084,0
88086,0
88088,0
88090,0
88092,0
88094,0
88096,0
88098,0
88100,0
88102,0
88104,0
88106,0
88108,0
88110,0
88112,0
88114,0
88116,0
88118,0
88120,0
88122,0
88124,0
88126,0
88128,0
88130,0
88132,0
88134,0
88136,0
88138,0
88140,0
88142,0
88144,0
88146,0
88148,0
88150,0
88152,0
88154,0
88156,0
88158,0
88160,0
88162,0
88164,0
88166,0
88168,0
88170,0
88172,0
88174,0
88176,0
88178,0
88180,0
88182,0
88184,0
88186,0
88188,0
88190,0
88192,0
88194,0
88196,0
88198,0
88200,0
88202,0
88204,0
88206,0
88208,0
88210,0
88212,0
88214,0
88216,0
88218,0
88220,0
88222,0
88224,0
88226,0
88228,0
88230,0
88232,0
88234,0
88236,0
88238,0
88240,0
88242,0
88244,0
88246,0
88248,0
88250,0
88252,0
88254,0
88256,0
88258,0
88260,0
88262,0
88264,0
88266,0
88268,0
88270,0
88272,0
88274,0
88276,0
88278,0
88280,0
88282,0
88284,0
88286,0
88288,0
88290,0
88292,0
88294,0
88296,0
88298,0
88300,0
88302,0
88304,0
88306,0
88308,0
88310,0
88312,0
88314,0
88316,0
88318,0
88320,0
88322,0
88324,0
88326,0
88328,0
88330,0
88332,0
88334,0
88336,0
88338,0
88340,0
88342,0
88344,0
88346,0
88348,0
88350,0
88352,0
88354,0
88356,0
88358,0
88360,0
88362,0
88364,0
88366,0
88368,0
88370,0
88372,0
88374,0
88376,0
88378,0
88380,0
88382,0
88384,0
88386,0
88388,0
88390,0
88392,0
88394,0
88396,0
88398,0
88400,0
88402,0
88404,0
88406,0
88408,0
88410,0
88412,0
88414,0
88416,0
88418,0
88420,0
88422,0
88424,0
88426,0
88428,0
88430,0
88432,0
88434,0
88436,0
88438,0
88440,0
88442,0
88444,0
88446,0
88448,0
88450,0
88452,0
88454,0
88456,0
88458,0
88460,0
88462,0
88464,0
88466,0
88468,0
88470,0
88472,0
88474,0
88476,0
88478,0
88480,0
88482,0
88484,0
88486,0
88488,0
88490,0
88492,0
88494,0
88496,0
88498,0
88500,0
88502,0
88504,0
88506,0
88508,0
88510,0
88512,0
88514,0
88516,0
88518,0
